id,hotel_name,user,city,date,contrib,help_votes,question
169,Trump International Hotel Las Vegas,mistyNewZealand,"Te Henga (Bethells Beach), New Zealand",Jul 2015,71,21,"hi, does anyone know if the courtesy shuttle allows luggage onboard?"
170,Trump International Hotel Las Vegas,Steve L,"Oxfordshire, United Kingdom",Jul 2015,1,1,"Hello, I am thinking about staying at the Trump Hotel in Vegas. Will they pre-book me some tickets to a show? If so, what is the process for this? Thanks"
171,Trump International Hotel Las Vegas,Beth M,"Baton Rouge, Louisiana",Jun 2015,18,,Is there a washer/dryer in the two-bedroom suites? TIA!
172,Trump International Hotel Las Vegas,Beth M,"Baton Rouge, Louisiana",Jun 2015,18,,Do the two bedroom suites have a washer/dryer in them? TIA!
173,Trump International Hotel Las Vegas,robertbH3592RZ,"Downey, California",Jun 2015,1,8,"Brian, Good afternoon. Thank you for responding to my recent review about your hotel. I was notified by your security (Eric Delgado) that nothing would be done to correct the damage done to my car because there was no proof of damage and that your hotel does not assume Liability for any damages that might occur while on your property. A broken door handle should be proof enough. As a sales manager myself am very disappointed in the way my case was handled! In any case am very disappointed that nothing has been done to rectify the problem. Sincerely, Robert Bustos Jr."
174,Trump International Hotel Las Vegas,Michael F,Michigan,Jun 2015,9,4,Is there free wi fi?
175,Trump International Hotel Las Vegas,DRressie,"Cabarete, Dominican Republic",Jun 2015,16,10,"What about a shuttle service to/from the airport? it says there is one for departing, but what about arriving? and does it operate late at night?"
176,Trump International Hotel Las Vegas,monica o,"Center Ridge, Arkansas",Jun 2015,,,Is there a shuttle that ones from the hotel to the strip and 24/7?
177,Trump International Hotel Las Vegas,Lacey S,"Montreal, Canada",Jun 2015,8,3,"In the suites, do the sofas have pull out beds?"
178,Trump International Hotel Las Vegas,Parking1000,Palo Alto,May 2015,1,,Is there parking at the Trump LV? It is unclear from the website.
179,Trump International Hotel Las Vegas,Rory L,"Cork, Ireland",May 2015,,,I have 3 kids - will Trump International put us all in 1 room. I see 2 adult & 2 kids options but 2 + 3?? Thanks!!
180,Trump International Hotel Las Vegas,Holly-Jade J,"Glasgow, United Kingdom",May 2015,43,30,Is the pool open mid feb ?
181,Trump International Hotel Las Vegas,Jerry R,"Newport Beach, California",May 2015,14,10,"staying in the 2 bedroom penthouse city view , is there much difference from the city view versus the strip view? is that something worth upgrading."
182,Trump International Hotel Las Vegas,The Outrigger,"Kozhikode, India",May 2015,597,2,Do the rooms have washer and dryer? Which ones?
183,Trump International Hotel Las Vegas,Robert J,Arizona,May 2015,108,9,Is motorcycle parking available? Is it covered? Secure?
184,Trump International Hotel Las Vegas,OceanviewAJP,"Dallas, Texas",Apr 2015,,,"I'd like to know about parking for a rental car. Also, are the beds good and comfortable? Down covers? Room Service?"
185,Trump International Hotel Las Vegas,Hallidays2014,"Barrow-in-Furness, United Kingdom",Apr 2015,14,14,"We are due to visit June, is there beauty rooms for massages/facials etc. Do you need to book appointments?"
186,Trump International Hotel Las Vegas,Valerie D,United States,Mar 2015,,,Would a corner unit provide a good view of July 4th fireworks? Planning on visiting in July.
187,Trump International Hotel Las Vegas,Bonnie w,"Decatur, Alabama",Mar 2015,1,1,"Is the daily $25 resort fee mandatory if we do not want Wifi, pool access, coffee, gym, valet service? Is it true that shuttle service drops off at back of casino?"
188,Trump International Hotel Las Vegas,AprilK31st,"Hilo, Hawaii",Mar 2015,4,1,"We will be visiting in September of this year,& was inquiring the shuttle service...what time of operation & how often are hotel pickup? Very excited to visit the Trump Tower. Thank-you April"
189,Trump International Hotel Las Vegas,Pam B,"Sudbury, Canada",Mar 2015,,,Hi Where can you find affordable dining options near the trump? And is there a convenience store near by?
190,Trump International Hotel Las Vegas,Rach9987,"Evanston, Illinois",Mar 2015,3,4,"Hello, I would like to bring my dog (a small pug mixed) to vegas for a few nights. Anyone knows the charge for bringing a pet in Trump hotel? Thanks!"
191,Trump International Hotel Las Vegas,travelgoo,fresno,Feb 2015,13,16,"When we arrived we were told our quoted reservation cost was not sufficient and 25 dollars daily was added for resort fee. I asked why since its just a regular hotel and was told it covered the free coffee in the room. I tried using the locker room and sauna but they wanted more money. Did I pay for ""free"" valet? Or what actually justifies 20 percent upcharge?"
192,Trump International Hotel Las Vegas,Padee V,,Feb 2015,,,"What are a few popular things to do close by to the hotel other than the mall? How long does it take to get from this hotel to other attractions more central of the strip, including traffic?"
193,Trump International Hotel Las Vegas,karlb4845,,Feb 2015,1,,Hi I'm considering this hotel in a bit worried about it not being on the strip. I've been to Vegas before so I kinda know places. How far is it from lets say Bellagio fountains
194,Trump International Hotel Las Vegas,l0la626,"Fresno, California",Jan 2015,,,What's the minimum check-in age?
195,Trump International Hotel Las Vegas,Redgineer,"Framingham, Massachusetts",Jan 2015,3,12,"HI I am thinking about booking a room at the Trump, but am concerned about the possibility of being in a Train-noisy room. How can I be assured that my room will be above the noise level?"
196,Trump International Hotel Las Vegas,Susan P,"Fullerton, California",Jan 2015,4,10,"I have stayed here before but can't remember if the sofa in the living room is a sleeper-sofa. Our upcoming 2 bedroom suite has a max occupancy of 6 but there are only 2 king size beds. If the sofa is not a sleeper sofa, does the hotel offer roll-away beds?"
197,Trump International Hotel Las Vegas,Ray S,"Melbourne, Australia",Jan 2015,13,3,How much extra is it to upgrade to higher floor or corner suite?
198,Trump International Hotel Las Vegas,rebeccale,"Vancouver, Canada",Jan 2015,,,Approximately how much would it cost to taxi from the airport to the Trump International Hotel Las Vegas?
199,Trump International Hotel Las Vegas,Travis D,,Jan 2015,,,How close is it to EDC festival and do yall have shuttles for the event
200,Trump International Hotel Las Vegas,Travis D,,Jan 2015,,,How close is it to EDC festival. And is there a shuttle.
201,Trump International Hotel Las Vegas,Raegan C,,Jan 2015,,,What is the air scent they use in the trump Vegas?
202,Park MGM Las Vegas,Sandra D,"Chester, England, United Kingdom",Jul 11,9,2,Do you provide pool towels if you are staying at the hotel
203,Park MGM Las Vegas,Marco P,,Jun 2022,,,Can I take drinks into the Park MGM pool?
204,Park MGM Las Vegas,binky85,"Vancouver Island, Canada",Jun 2022,11,33,Is there a Keno lounge in the Casino?
205,Park MGM Las Vegas,binky85,"Vancouver Island, Canada",Jun 2022,11,33,Can you please advise if the Park MGM has a Keno lounge in its Casino? Thank you
206,Park MGM Las Vegas,wateron,"San Jose, California",Jun 2022,823,18,Is there a safe in the room & does it have a port to charge your iphone in it?
207,Park MGM Las Vegas,binky85,"Vancouver Island, Canada",Jun 2022,11,33,Can someone tell me if you have to rent loungers at the pools? And if so how much is it? thank you
208,Park MGM Las Vegas,Dan7702,"Boynton Beach, Florida",May 2022,27,12,When was Park MGM last renovated ?
209,Park MGM Las Vegas,bowen,"Anderson, California",May 2022,61,,Could someone tell me if it’s necessary to reserve seating when visiting in June? And also if I stay at park MGM can I use the pools at the MGM grand
210,Park MGM Las Vegas,Michaelee B,,May 2022,,,Does anyone know what kind of pillows they use at the Park MGM?
211,Park MGM Las Vegas,Whoooo7,"London, United Kingdom",Apr 2022,3,1,Hi can you tell me if the sun is on the pools most of the day or is it shadowed out? Thanks
212,Park MGM Las Vegas,Nancy B,"Meridian, Idaho",Mar 2022,1290,58,Which pools are heated?
213,Park MGM Las Vegas,Joe,"New York City, New York",Mar 2022,,,"Do windows open at the Park MGM or the nomad? I heard that windows opened when the hotel was the Monte Carlo, but are the windows still openable since the renovations?"
214,Park MGM Las Vegas,Higgins1000,"Bracknell, United Kingdom",Jan 2022,101,130,"Hi, Ive booked a holiday package through Virgin Holidays, can I still check in using MLife App as am already a member or do I have too physicall check in using the line? Is house keeping done daily or only on request, we are booked in for 6 nights? Any idea on taxi cost from hotel back to the airport for 2 people around 1pm on a Sunday afternoon Many thanks"
215,Park MGM Las Vegas,Dan7702,"Boynton Beach, Florida",Nov 2021,27,12,When was Park MGM last renovated ?
216,Park MGM Las Vegas,Louise Chester,,Oct 2021,1,,"I have a severe allergy to dogs. MGM's dog policy is not very clear, making it difficult to know if dogs are allowed in all rooms. Please could I receive some clarification so I can book a room. Thank you."
217,Park MGM Las Vegas,Compass11046734185,,Oct 2021,,,How much cost parking
218,Park MGM Las Vegas,Chicadin,"Detroit, Michigan",Sep 2021,131,114,Is the Atelier suite with the tub worth the price?
219,Park MGM Las Vegas,Confettigirl77,"Newnan, Georgia",Aug 2021,136,80,Does anyone know if the Stay Well 2 Queen Rooms have views of the strip?
220,Park MGM Las Vegas,Chicadin,"Detroit, Michigan",Jul 2021,131,114,Are the Nighthawk Suites worth the extra money? We are considering a Thanksgiving weekend trip. Thanks in Advance
221,Park MGM Las Vegas,DetroitMichigan4,"Commerce Township, Michigan",Jul 2021,31,65,"If you stay at Park MGM, can you also use the pools at MGM grand? Thanks!"
222,Park MGM Las Vegas,DetroitMichigan4,"Commerce Township, Michigan",Jul 2021,31,65,"Was wondering about the pool situation for anyone there now? I read pool chairs must be reserved in advance (honestly just looking for any free lounge chairs by the pool). Is it busy, long waits? Thanks!"
223,Park MGM Las Vegas,Chicadin,"Detroit, Michigan",Jun 2021,131,114,"Where is VIP services located? Do they have a desk agent to register you and do they provide refreshments like MGM, Mandalay Bay, Luxor and New York?"
224,Park MGM Las Vegas,BrooklyniteLA,"Los Angeles, California",Jun 2021,188,54,"Hello, Does anyone know if 2021 Park MGM lowest level rooms have Keurig Coffee makers, or small Refrigerators? Thanks!!"
225,Park MGM Las Vegas,rgkim95,"Sterling, Virginia",Jun 2021,,,Is the casino still non-smoking? Is it the only non-smoking property on the strip?
226,Park MGM Las Vegas,ERLINDA W,"Puyallup, Washington",May 2021,11,1,What rooms has good view of the strip
227,Park MGM Las Vegas,Nancy H,,May 2021,,,What is the closest dispensary from this hotel?
228,Park MGM Las Vegas,ERLINDA W,"Puyallup, Washington",May 2021,11,1,"How far is PARK MGM to MGM Grand and SIGNATURE AT MGM? Are they all connected? Thank You, Erlinda"
229,Park MGM Las Vegas,Marie W,"Capitola, California",May 2021,14,,"Is the pool easily accessible or are there long waits? I just read about 4+ hr waits at the Mandalay Bay pool and now I’m second guessing my choice of hotels. We are doing a road trip from California to Utah with our 9yr old, stopping in Vegas for a few nights on the way there and back specifically for some pool time. I didn’t realize we may not even be able to access the pool when we planned this trip."
230,Park MGM Las Vegas,Karen W,,Mar 2021,,,Do the rooms include refrigerator s and coffee makers??
231,Park MGM Las Vegas,Chicadin,"Detroit, Michigan",Mar 2021,131,114,"Hi all, We're considering Park MGM for late September. Do you know if the pools are kept warm for nice long swims? Are there any rooms with a bathtub (prefer soaks over showers)? We're looking forward to a non-smoking Vegas experience. Thank you in advance : )"
232,Park MGM Las Vegas,Alexandra K,"Minneapolis, Minnesota",Mar 2021,,,Do you have to wear a mask while sitting at your chair by the pool if you are 6ft away from people?
233,Park MGM Las Vegas,diane2bit,"Fresno, Texas",Mar 2021,,,How often does the Park MGM change their spreads?
234,Park MGM Las Vegas,JCZ,,Jan 2021,2,1,Just a few questions: -Do they supply the nice face masks like the other properties of MGM? -Are there good toiletries to where I don't need to bring mine? -Is there a blow dryer so I don't have to bring one? Trying to only bring a book bag for the weekend so avoiding any unnecessary things. Thank you!
