hotel_name,location,wrote,rating,title,comment
Hyatt Centric Montevideo,bs as,January 2020,3,Muy Bien,"La estadía en el hotel fue buena, la calidad del sueño buena, la atención es formidable y siempre están dispuestos a solucionar. Los cuartos son amplios, organizados, cómodos y muy bien distribuidos.."
Hyatt Centric Montevideo,bs as,December 2019,5,La mejor elección para una estadía en Montevideo,"Nos alojamos durante 4 días en diciembre en este hotel más que recomendable. La ubicación es inmejorable, justo enfrente a la playa de Pocitos. La habitación era amplia, cómoda y bien decorada; tanto el baño como las camas muy confortables y funcionales. El desayuno muy completo y rico, todo de muy buena calidad. Lo mismo el restaurant del hotel, donde cenamos en dos oportunidades. Mención aparte para el personal, siempre atento y dispuesto a resolver cualquier inquietud pero sin ser molesto ni invasivo. Más que recomendable y sin duda repetiremos."
Hyatt Centric Montevideo,bs as,January 2020,5,excelente,Excelente localización. Muy buena variedad en el desayuno. Puedes ir a la rambla caminando o al Montevideo Shopping. Personal muy amable. Altamente recomendable para ir en grupo. Las habitaciones muy cómodas
Hyatt Centric Montevideo,bs as,January 2020,5,The place to stay in Montevideo,"Excelente hotel para hospedarse en tan linda ciudad, el lobby gebial, el bar moderno y hipster a la vez, cerca a todo y frente a la Rambla. Su personal es extremadamente amable y siempre atento a suplir las necesidades, en el desayuno siempre están pendientes de llevarte platos adicionales o bebidas a pesar de que es Buffet. Los precios de los Tours con el hotel son más económicos que contratando directamente gracias a los convenios que tienen con las operadores turísticos. En conclusión, excelente hotel"
Hyatt Centric Montevideo,bs as,December 2019,5,Visita fin de año,"Es un hotel realmente espectacular, la atención es muy buena, la piscina deliciosa, y la fiesta de fin de año estuvo genial. El restaurante muy completo y realmente la comida deliciosa. Las habitaciones son cómodas"
Hyatt Centric Montevideo,bs as,December 2019,5,FELIZ EN HYATT,"Excelente en todos los aspectos. La ubicacion en Montevideo, en uno de los mejores barrios de Montwvideo, Pocitos frente al letrero de MONTEVIDEO FAMOSO. Tienes servicios.multiples de restaurantes, supermercados, shopping, la famosa playa de Pocitos, puedes caminar o correr por la Rambla de Montevideo. Excelente transporte"
Hyatt Centric Montevideo,bs as,July 2019,4,Un nexcelente hotel en Montevideo,"El nuevo y moderno hotel Hyatt Centric esta en una ubicacion unica, frente al Rio de la Plata con unas vistas maravillosas. Su decoracion moderna, eclectica, vistosa esta en linea con los Hyatt Centricas. Sus empleados son muy amables, profesionales y con orientacion de servicio. Su desayuno es magnifico. Las habitaciones superiores con vista al rio son muy agradables. Su lobby invita a la lectura."
Hyatt Centric Montevideo,bs as,December 2019,5,Excelente servicio y vista inmejorable,"El hotel es hermoso, está muy bien ubicado cerca de la rambla de Buceo, con varios locales cerca para salir a cenar o recorrer. La habitación tenía una vista inmejorable (piso 12 con vista a la rambla). Adicionalmente, la habitación contaba con todas las comodidades, y la piscina del hotel era increible. Lo único a mejorar sería el aire acondicionado de la piscina, si bien es climatizada, se hace un microclima con el ambiente exterior poco agradable. Del resto, la atención del personal está a la altura del lugar."
Hyatt Centric Montevideo,bs as,December 2019,5,Estadía Superlativa,"Si estás buscando un hotel en el cual alojarte, ciertamente Hyatt Centric es una excelente elección. Todo está pensado para el confort. La decoración de diseño, los espacios de circulación, las vistas desde el cuarto con vista al río, la atención del personal, la patisserie del el desayuno ..."
Hyatt Centric Montevideo,bs as,December 2019,5,Muy buen hotel con excelente ubicación,"Fui a Montevideo por trabajo acompañado de mi esposa, estuvimos alojados en una habitación con vista al río, muy amplia y agradable, el desayuno muy bueno, ubicación excelente, las instalaciones del hotel muy modernas y agradables. 100% recomendable!"
Hyatt Centric Montevideo,"Mexicali, Mexico",December 2019,5,Excelente hotel y servicio con precio poco elevado.,"Excelente hotel y servicio. El gym es bueno, las habitaciones son amplias y cómodas. La zona no es la mejor para el turismo pero esta en buena y Bonita zona. No todos los cuartos tienen vista. La comida es deliciosa pero un poco cara"
Hyatt Centric Montevideo,"Mexicali, Mexico",December 2019,5,Una experiencia inolvidable,"Fuimos a festejar mi cumpleaños con mi bebé y mi esposo. En primer lugar, llegue antes con mi hijo y la reserva estaba a nombre de mi marido, por lo que había que enviar un mail autorizándome (mi marido) a ingresar antes a la reserva. Al estar con mi bebé, me dejaron hacer el check in sin problema. Pudimos descansar y estar cómodos espéranos a mi marido. Cuando volvimos de la piscina (súper recomendable por el relax del área piscina) había una torta con una carta por deseo de mi cumpleaños. Más tarde vivimos una experiencia súper recomendable en el restaurante del hotel, Plantado. Un nivel espectacular en cuanto a diseño y un trato inigualable por parte del personal. La carta diferente y con una impronta súper Gourmet y de autor sin lugar a dudas. Nuevamente cuando pedimos el"
Hyatt Centric Montevideo,"Mexicali, Mexico",December 2019,3,Buena ubicación,Lindo hotel. Buena decoración. Moderno y agradable. El spa es lindo pero un poco chico. El agua está con una temperatura ideal aunque el ambiente es un poco caluroso. La habitación es espaciosa y con buen gusto
Hyatt Centric Montevideo,"Mexicali, Mexico",November 2019,5,Un placer de estadìa,"Inmejorable ubicación frente a la rambla. Excelente trato al cliente: personal con alta vocación de servicio, amables y bien dispuestos. Habitación amplia y limpia, muy buen desayuno, bar y restaurant. Mi estadía fue de 2 semanas y no encontré nada que objetar. Muy recomendable."
Hyatt Centric Montevideo,"Mexicali, Mexico",October 2019,5,El mejor de Montevideo,"Excelente Hotel ubicado en la Rambla de Montevideo, excelente vista al rio de la plata. Las habitaciones muy amplias, cómodas y cuenta con todo lo necesario para poder estar tranquilo. La atención un 10, todo el personal del Hotel muy amable. Quizás lo único criticable es el tamaño del área del Bar, ya que es un tanto pequeña y siempre en la noche estaba lleno y quedamos sin mesas. Sin embargo todo el resto de lujo. Ubicación incomparable. Cerca del Shopping, al frente del clásico letrero que dice Montevideo, varios restaurantes cercanos, en fin. Precio-calidad me parece justo. Totalmente recomendado"
Hyatt Centric Montevideo,"Mexicali, Mexico",November 2019,4,Buena propuesta frente al Rio,"Con ocasión de un congreso, nos alojamos en este hotel, ubicado en la Rambla frente al río de la plata. Excelentes habitaciones, buen desayuno ( Restaurant un poco pequeño ) y muy buen gimnasio con piscina climatizada . Linda vista desde el último piso donde se puede tomar o comer algo ? Confortables salas para reuniones o eventos !"
Hyatt Centric Montevideo,"Mexicali, Mexico",December 2019,5,"Excelente Hotel, muy bien ubicado","Es una muy buena alternativa en Montevideo, la ubicación es excelente, y la habitación es muy confortable y espaciosa, además al menos la que me toco tenía una vista privilegiada sobre la playa. La amabilidad del personal es notable y el desayuno estaba sobre la media , tanto en Calidad como en Variedad. En resumen completamente recomendable."
Hyatt Centric Montevideo,"Mexicali, Mexico",December 2019,5,Muy buen hotel!,"gente amable y todo muy limpio, totalmente recomendable! El buffet espectacular para el desayuno y almuerzo, y las cenas de igual manera muy sabrosas. Cuenta con una bien gimnasio y una rica piscina temperada"
Hyatt Centric Montevideo,"Mexicali, Mexico",November 2019,5,Hyatt Centric Montevideo,"Una experiencia muy agradable. La atención es excelente. La habitación super amplia y confortable. El restaurant brinda una atención de primera, con platos de excelente calidad. La zona alejada del centro permite disfrutar de la tranquilidad"
Hyatt Centric Montevideo,"Mexicali, Mexico",November 2019,3,Por debajo de mis espectativas,"El evento al que asistí lo realizo desde hace muchos años y siempre nos llevan a muy buenos hoteles: Pro: buena ubicación, excelente vista, gente muy amable. Habitaciones amplias y cómodas. Cons: El sanitario no olía bien aún cuando le hacían aseo. La comida dejaba mucho que desear. Café viejo en la greca el primer dia del desayuno. La cafetera automática de la cocina no tenía un buen mantenimiento. La habitación tenía solo café instantáneo no había café molido para preparar. El último día nos entregaron un desayuno para llevar bastante pobre, unos muffin pequeños jugo de naranja y una manzana bastante aporreada. Lo otro malo que no es problema del hotel es que hay muchisimo ruido afuera de las carreras que hacen al frente de la playa."
Hyatt Centric Montevideo,rosario,November 2019,4,Hotel recomendable,"Muy buen hotel.Buena insonorización, desde piso 10 donde me alojé los ruidos de la calle eran menores, Aire acondicionado silencioso. Baño amplio Ubicación excelente frente a la rambla y con vista a la playa. Buen acceso en automóvil con buen parking, Buen desayuno. Atención del personal excelente con total disposición de todos los sectores"
Hyatt Centric Montevideo,rosario,November 2019,5,PERFECTO,"La ubicación es perfecta para lo que quieras hacer. La vista a la playa, caminar por la Rampla. El desayuno muy completo, el gimnasio, la piscina todo estuvo muy bien. La amabilidad del personal es sorprendente."
Hyatt Centric Montevideo,rosario,November 2019,4,Buen Hotel,"Todo funciona acorde a lo esperable. Tener en cuenta que los ascensores solamente te llevan a tu piso si presentas tu tarjeta en el lector de color negro. Lo mismo en el piso inferior, donde se encuentran piscina y gym."
Hyatt Centric Montevideo,rosario,November 2019,4,Preciosa Vista,"Excelente ubicación del hotel. con muy bonita vista al rio, habitaciones amplias, cómodas y limpias, servicio de desayuno variado y rico. Gimnasio y SPA con buenos equipos, disponibles y climatización buena"
Hyatt Centric Montevideo,rosario,November 2019,2,Buen hotel mal servicio,"No hay nada que resaltar con el servicio al huésped. El servicio a la habitación no funciona, nunca nos atendieron. Problemas con el televisor. El desayuno esta bien pero cansa al segundo día. Realmente muy por debajo de las expectativas"
Hyatt Centric Montevideo,rosario,December 2018,5,Excelente hotel en el centro de Montevideo,"Reservé una habitación por una noche, por el cumpleaéos de mi marido, y nos hicieron un upgrade dándonos una habitación con vista al río. El restaurante del hotel muy bueno. Comoda excelente, el servicio bueno"
Hyatt Centric Montevideo,rosario,November 2019,1,Experiencia,"En general instalaciones bien. Todo dentro de lo normal, la recepción, necesidades generales bien. El único y gran problema es el servicio de restaurante/bar que fue pésimo. Durante la semana 4 de 5 días una pesima atención, olvidaban los pedidos, falta de organización, preferencia hacia algunos huéspedes, errores en la entrega de los platos, falta de insumos, espera de 1 a 2 horas para la entrada y el plato fuerte ni lo cuento. Si de por ahí van pidan ser atendido por Nicolás un chico excelente, amable, alguien que demuestra que Ama su trabajo. Sin el en ese restaurante creo todo se desbordaba."
Hyatt Centric Montevideo,rosario,November 2019,5,Sentirse como en casa,Quiero recalcar la atención de todo el personal del hotel. Lo hacen sentir a uno como en casa. El hotel está muy bien decorado. Habitaciones muy cómodas. El desayuno muy completo. Muy recomendable en todo sentido.
Hyatt Centric Montevideo,rosario,October 2019,4,Excelente ubicación y ambiente agradable,"El hotel está en una ubicación inmejorable, frente a la rambla de Pocitos. Es nuevo y está bien mantenido. Las habitaciones son silenciosas y de espacio amplio. Es una excelente opción para viajes de negocios y estadías de turista en pareja."
Hyatt Centric Montevideo,rosario,October 2019,4,Personal muy amable,"El servicio del personal es.impecable. no recuerdo el nombre del chico, pero está en la recepción en su gafete dice futbol e historia. Me hizo unas recomendaciones muy buenas y siempre me atendió con una sonrisa."
Hyatt Centric Montevideo,"Punta Cana, Dominican Republic",October 2019,1,No vuelvo más,"aniversario de matrimonio Hyatt me lo expropió... ningún aviso de la retroacciones del país en el momento, no les importa sus huéspedes que es lo que uno piensa al trabajar en turismo pero nos equivocamos de hotel, pensamos que por el nombre no pasaríamos malos ratos y es lo peor, No les importan los turistas, cambiaremos de hotel vamos a ver si todo cambia... hotel Hyatt debe ser pensión no hotel por lo menos en Montevideo"
