id,hotel_name,user,city,date,contrib,help_votes,question
174,Mondrian South Beach Hotel,Danielle K,,Oct 2018,,,Is there transportation/shuttle service from Miami International Airport to the hotel?
175,Mondrian South Beach Hotel,KSG84,"England, United Kingdom",Oct 2018,71,59,Hi what time does the bar open here? What beers do they have on tap?
176,Mondrian South Beach Hotel,Bena V,"New Hyde Park, New York",Oct 2018,,,Is the hotel child friendly? Are there cribs? We will be traveling with our 18 month old over New Years.
177,Mondrian South Beach Hotel,Bena V,"New Hyde Park, New York",Oct 2018,,,Is the hotel child friendly? Are there cribs? We will be traveling with our 18 month old over New Years.
178,Mondrian South Beach Hotel,lilewheatjr,"Atlanta, Georgia",Sep 2018,,,Is there jet ski rentals available at the property?
179,Mondrian South Beach Hotel,Joel David D,,Sep 2018,,,Can non-guests use the pool any day? Is there a mininum spending per person?
180,Mondrian South Beach Hotel,Cyril B,"London, United Kingdom",Aug 2018,33,25,"We are in an older age group and our travel consultant has recommended the Mondrian Hotel for a 3 night stay at the end of January 2019. Much if the travel material emphasises the pool parties at the Mondrian at that time of he year. How comfortable would we be using the pool and its facilities if we were to stay at that time of year.over a Sunday, Monday and Tuesday? Cyril Bloch"
181,Mondrian South Beach Hotel,Sophie-Jade P,"Knutsford, United Kingdom",Jul 2018,21,1,im not staying in the hotel but would like to spend a day at the pool in october there will be 2 adults is this possible is there a minimum spend and what sort of seating does this get you e.g sun loungers beds? Thanks
182,Mondrian South Beach Hotel,Lucy J,,Jul 2018,,,Do the studio rooms have hairdryers?
183,Mondrian South Beach Hotel,Kirstin M,"Hamilton, Canada",May 2018,7,15,Is there a public beach near by / does the hotel have a set up at a near by beach with chairs? Would like to spend some time by the ocean too.
184,Mondrian South Beach Hotel,Miiss N,,Mar 2018,1,2,Staying in there in a few weeks any construction noises or disruptions?
185,Mondrian South Beach Hotel,Mirsidis,"Peoria, Illinois",Feb 2018,1,2,"Hello We are arriving in August and wanted to know if the construction/remodel will be done by then. Also, do you offer breakfast?"
186,Mondrian South Beach Hotel,ziggyrs,UK East Mids,Feb 2018,10,3,I have booked this hotel for my daughters honeymoon. They cant present the paid credit card as its mine. Will my daughters suffice. Also do you have parking facilities and what is the fee. Is it best to prebook a parking place.
187,Mondrian South Beach Hotel,Ashobii,"Manchester, United Kingdom",Feb 2018,2,1,hi there what are the resort fees and deposit please??
188,Mondrian South Beach Hotel,Victoria S,,Jan 2018,1,1,"Es un lugar con una vista hermosa, la piscina es hermosa, las habitaciones son muy bonitas, es un gran lugar, muy hermoso."
189,Mondrian South Beach Hotel,Nelly L,,Jan 2018,,,"Excelente hotel, una hermosa piscina, excelente personal. Me gusta mucho."
190,Mondrian South Beach Hotel,Isabelle s,,Dec 2017,,,Hello - is there loud music by the pool all week? Or only weekends? Is there construction going on all day? ThNk you?
191,Mondrian South Beach Hotel,Ben G,"Sheffield, United Kingdom",Dec 2017,29,40,How easy is it to get from the airport to this hotel by metro\public transport?
192,Mondrian South Beach Hotel,Jsg373,"New York City, New York",Nov 2017,86,33,Does this hotel have connecting rooms?
193,Mondrian South Beach Hotel,valerie g,"London, United Kingdom",Oct 2017,3,1,Is this hotel on the beach
194,Mondrian South Beach Hotel,Mango212,"Singapore, Singapore",Sep 2017,211,169,"Are the elevators really always broken? Not keen to stay somewhere with 300+ rooms and only 1 elevator working! Also, I read there are bikes for guests; are there plenty available and are they free for guests? Thanks!"
195,Mondrian South Beach Hotel,Hasuchka,"Sarasota, Florida",Aug 2017,74,17,How much are the parking fees?
196,Mondrian South Beach Hotel,Hasuchka,"Sarasota, Florida",Aug 2017,74,17,How much are the parking fees?
197,Mondrian South Beach Hotel,Montana W,,Aug 2017,,,What fees does this hotel charge? And are they deposits or do we not get them back?
198,Mondrian South Beach Hotel,Tracey D,,Jul 2017,34,29,Does viator Florida keys trip pick up from this hotel thanks
199,Mondrian South Beach Hotel,AngelaPBCRoss,"Stockbridge, United Kingdom",Jul 2017,31,35,Are the pool beds free for guests to use? And do you have an executive guest lounge?
200,Mondrian South Beach Hotel,CambridgeGirl88,"Cambridge, United Kingdom",Jun 2017,14,3,Do any of your rooms have baths? Or are they all showers
201,Mondrian South Beach Hotel,Jonathan L,"London, United Kingdom",Mar 2017,15,5,"I heard the same thing all weekend about this hotel. I had friends from record labels, management companies who were shocked at the shenanigans. I'm so grateful there were no talent staying there. Sounds VILE."
202,Mondrian South Beach Hotel,Katie C,,Mar 2017,,,Do all rooms have balconies? Thanks
203,Mondrian South Beach Hotel,Katie C,,Mar 2017,,,Do all rooms have balconies? Thanks
204,Mondrian South Beach Hotel,Katie C,,Mar 2017,,,Do all rooms have balconies? Thanks
205,Mondrian South Beach Hotel,Libby J,,Mar 2017,,,Are guest allowed to bring their own pool floats?
206,Mondrian South Beach Hotel,kalsianeesh,"New Delhi, India",Mar 2017,,,"Hi, could i please get the email address of the hotel please? need to post a honeymoon message"
207,Mondrian South Beach Hotel,moniaolo,London,Feb 2017,39,10,Hello I have tried to contact you through your website form about 2 payments that were taken from may bank account. Nobody got in touch with me for weeks. What is the best email for contact please ? Your live chat never seems to work. Regards Monika
208,Mondrian South Beach Hotel,kpetty88,"Ashburn, Virginia",Feb 2017,,,Does your hotel provide free parking?
209,Mondrian South Beach Hotel,madisonnewyork1234,"New York City, New York",Jan 2017,4,2,What things do you have available for kids and babies at the pool?
210,Mondrian South Beach Hotel,Janwilk,"Liverpool, United Kingdom",Jan 2017,1,,2 months after staying at your hotel I have been billed again for extras on 2 rooms. I have e mailed and tried to phone but have had no reply. Please can you tell me who to contact to get this sorted. I have reported it to my credit card company
211,Mondrian South Beach Hotel,mmb1130,"Rochester, New York",Jan 2017,,,"we are coming to miami to be warm and relax - we are too old for the club scene! is the hotel quiet or could we be kept up by, say, DJs by the pool? thanks!"
212,Mondrian South Beach Hotel,Tipinos,"Anjou, Canada",Jan 2017,9,8,"The Mondrian is not directly on the beach right ? I heard that we could use the delano beach since it's a sister hotel, is that true?"
213,Mondrian South Beach Hotel,Junghee L,,Jan 2017,,,Do they offer airport shuttle?
214,Mondrian South Beach Hotel,laurenhamersmith,"Brooklyn, New York",Jan 2017,,,"Are there utensils and supplies for preparing food in the room? I like to make simple breakfasts (scrambled eggs, yogurt, cut fruit) before heading to the beach as a way to save money and eat healthy. Is coffee included?"
215,Mondrian South Beach Hotel,Jovany1979,"New York City, New York",Dec 2016,12,5,Are toddlers allowed in the pool?
216,Mondrian South Beach Hotel,Junghee L,,Dec 2016,,,We have plan to not getting rental car. Is it to far walk to south beach( oceans drive) with kids?
217,Mondrian South Beach Hotel,Mercedes G,,Dec 2016,,,"Why do the bathroom have no amenities such as shower cap, and the usual helpful stuff? And If I want a cup of tea, what should I use as teapot on the stove? And where are the plates, forks or something? I dont get it...why bother having a kitchen if one can't use it? Maybe they didn't have enough time to set up my room...i dont know. the fact is I have arrived today, and I'm so tired to keep calling them every 5 minutes. :("
218,Mondrian South Beach Hotel,Andrea S,"Orlando, Florida",Oct 2016,5,3,How much does it cost for me to bring my little dog for the night? If we bring a play pen can we leave him in the room for a couple of hours?
219,Mondrian South Beach Hotel,Beebite001,"Westville, New Jersey",Oct 2016,5,,how far are the restaurants and club?
220,Mondrian South Beach Hotel,lifeluvinlou,"Vilamoura, Portugal",Sep 2016,40,40,We are planning to stay in the Mondrian over New Year prior to going on a cruise- is the NYE party worth going to? Any tips on the best tickets to buy? Thank you
221,Mondrian South Beach Hotel,JTAnderson0919,,Sep 2016,3,4,"If you want to know about the best pool side service or best concierge service, let me know? I have stayed on multiple occasions and always have a great time!"
222,Mondrian South Beach Hotel,JTAnderson0919,,Sep 2016,3,4,"For anyone wanting to know about the best pool service? Ask for Ricky! I have stayed here multiple times and he is the best, In would write a separate review but my last trip was less than 60 days ago. If you want 5 star service ask for Ricky and if you want even better service ask for Ricky and Alex. Tell them Jay from NEw York sent you!"
223,Mondrian South Beach Hotel,Marilia Gabriel... V,"Florianopolis, SC",Sep 2016,2,2,"Do you have parking at hotel? If yes, how much is it?"
224,Mondrian South Beach Hotel,Carlene D,,Sep 2016,,,How far is the hotel from the Miami Port and Miami Ineternational airport?
225,Mondrian South Beach Hotel,stkhan86,"Toronto, Canada",Sep 2016,13,5,"Is the hotel children friendly? I have a year old whom I'll be travelling with. Thank you, Sara"
226,Mondrian South Beach Hotel,stkhan86,"Toronto, Canada",Sep 2016,13,5,"Is the hotel children friendly? I have a year old whom I'll be travelling with. Thank you, Sara"
227,Mondrian South Beach Hotel,hcanderson85,"Cardiff, United Kingdom",Aug 2016,9,2,The studios with no balcony what view do they have ? X
228,Mondrian South Beach Hotel,Travelnista03,,Jul 2016,1,3,How far of a walk is the hotel from the beach and restaurants on ocean drive in south beach?
229,Mondrian South Beach Hotel,Lindsay E,"Chicago, Illinois",Apr 2016,204,28,Hello- How far of a walk is this to the beach?
230,Mondrian South Beach Hotel,sawhny6999,"Cleveland, Ohio, United States",Mar 2016,24,13,"Hi, will my credit card be charged for all 5 nights ? Also, what all does the kitchenette have ?"
231,Mondrian South Beach Hotel,cclansee,,Mar 2016,,,I need 4 rooms with double beds.Is that possible?
232,Mondrian South Beach Hotel,AvonDestiny,UK,Feb 2016,111,63,"Just reading recent reviews, is it right that you're not supplied any crockery or cutlery without a hefty charge?"
233,Mondrian South Beach Hotel,Jennifer S,New York,Feb 2016,4,,"Do you have poolside cabanas available? If so, how much do they cost and what is included?"
234,Mondrian South Beach Hotel,prisoa,New York,Dec 2015,1,3,"Hi, If i arrive before 3 pm and the room is not avaiable can we use the pool? Thanks"
235,Mondrian South Beach Hotel,prisoa,New York,Dec 2015,1,3,"hi,I booked the room to spend new years eve and first of January, I amworried if the poll will be avaible for guest during these days. Thank you"
236,Mondrian South Beach Hotel,number5alive,"Durham, North Carolina",Dec 2015,48,24,"Do you have a ""quiet floor""? I am looking for a quiet nights sleep for the week of December 21 but I understand this is a party hotel. Is there anything we can do to ensure a reasonably quiet night? A high floor or perhaps something on a certain side of the hotel?"
237,Mondrian South Beach Hotel,MelissaOC11,,Nov 2015,,,Is this hotel near lively bars and clubs?
238,Mondrian South Beach Hotel,bryanstone,england,Nov 2015,461,22,Hi there. I've just made a booking through a third party on Airbnb. Has anyone done the same who has stayed here and did it prove OK? thanks
239,Mondrian South Beach Hotel,ydoc,uk,Oct 2015,12,5,Hi could you get beds by the pool easily or do they all get reserved? can you walk to ocean drive
240,Mondrian South Beach Hotel,Rachel M,,Oct 2015,6,5,How far are you from Miami Conference centre?
241,Mondrian South Beach Hotel,karen l,"Manchester, United Kingdom",Oct 2015,,,Is there a nice beach area?
242,Mondrian South Beach Hotel,Nad B,"London, United Kingdom",Sep 2015,4,5,do you have to pay additional service charge per day at this hotel?
