id,hotel_name,user,city,date,contrib,help_votes,question
171,Live Aqua Beach Resort Cancun,Anita H,,Feb 2022,2,,"Does anybody have a spa menu/pricing? Thanks! Also, my husband and I and another couple are arriving in three weeks. Any recommendations or things we need to know? Fun excursions/hotel tips/etc?"
172,Live Aqua Beach Resort Cancun,Lanzzz,"West Bloomfield, Michigan",Feb 2022,2,,Are most of the restaurants outdoor or open air? It appears at least four are open air or completely outdoor. This seems like it would be stifling in the evening heat.
173,Live Aqua Beach Resort Cancun,Christine F,"Irvine, Kentucky",Feb 2022,93,57,How old is this resort? It has it been refurbished?
174,Live Aqua Beach Resort Cancun,Sam I,"Medford, Massachusetts",Feb 2022,,,is it worth it to upgrade to aqua club ? what will you get from the upgrade ?
175,Live Aqua Beach Resort Cancun,Sonya D,,Feb 2022,,,Is breakfast free?
176,Live Aqua Beach Resort Cancun,tykesmommie,"Saint Louis, Missouri",Jan 2022,,,What is the entertainment like. Interested in activities during the day as well as nightly entertainment.
177,Live Aqua Beach Resort Cancun,JetSetBette,"North Bergen, New Jersey",Jan 2022,215,137,"Hi, is the beach swimmable? I keep reading about the wonderful cabanas and beach service. And I know it’s beautiful. But can you swim? Or is the surf too rough? Please let me know!? Thank you"
178,Live Aqua Beach Resort Cancun,Explore43123876788,Massachusetts,Dec 2021,,,"Have you upgraded the PCR test result within 24 hours as required by US Government? if yes, for what cost?"
179,Live Aqua Beach Resort Cancun,memoman2,"Castroville, California",Nov 2021,4,10,"Follow up question on , 2021, New Years venue/dress code. This question is directed at LiveAqua Entertainment Manager and or Hotel Management."
180,Live Aqua Beach Resort Cancun,memoman2,"Castroville, California",Nov 2021,4,10,"Please inform LiveAqua plans for your New Years Eve Party, 12/31/2021. I will be a guest at LiveAqua bringing in the New Year. What is the dress code?"
181,Live Aqua Beach Resort Cancun,emmyb59,"Rochester, New York",Nov 2021,,,"We were in Cancun 2019 and a new casino opened by the mall with the ferries wheel, is that still opened?"
182,Live Aqua Beach Resort Cancun,emmyb59,"Rochester, New York",Nov 2021,,,"I have allergies to scents, can I not have oils/scents in my room or on the bedlines?"
183,Live Aqua Beach Resort Cancun,Maribel H,,Nov 2021,,,Aqua in right now and I need to do laundry can I do it
184,Live Aqua Beach Resort Cancun,Mark W,,Nov 2021,,,Wondering what type of beer they have?
185,Live Aqua Beach Resort Cancun,pjc320,"pueblo, Co",Nov 2021,32,22,What golf courses are available from live aqua cancun?
186,Live Aqua Beach Resort Cancun,AmyInNY,"Penfield, New York",Oct 2021,106,43,"Hi All, question about the current situation with the Aqua Club lounge.... I visited LA in 2014, loved it! A favorite component was the Aqua Club lounge and the always available food, snacks, wine (the sauvingon blanc was quite good), prosecco, etc. Are these available now? Or has the lounge become more of another bar where you have to order drinks, etc? I am talking to some friends about going in March, and I want to present the proper picture of the current Aqua Club. (I actually have photos of the lounge & all of the amenities from my 2014 trip, hoping it still compares.) Thanks!"
187,Live Aqua Beach Resort Cancun,Shay H,"Parker, Colorado",Oct 2021,1,,Has anyone been quarantined due to positive Covid test?
188,Live Aqua Beach Resort Cancun,TomandLeslie L,"Olympia, Washington",Oct 2021,1,1,We purchased a package through Costco that comes with a $50 a day resort credit. Could you tell me what you can use the credit toward? Thank you!
189,Live Aqua Beach Resort Cancun,agp1021,"Jacksonville, Florida",Oct 2021,240,25,How much is a cabana rental? Can you reserve before arriving or only onsite?
190,Live Aqua Beach Resort Cancun,Mary P,"Steamboat Springs, Colorado",Sep 2021,21,9,How is the seaweed situation at the beach?
191,Live Aqua Beach Resort Cancun,NORMZZ,"Chicago, Illinois",Sep 2021,164,100,Hi. Do you have an airport pick-up service? How about PCR test for Covid (and how much)? Thanks
192,Live Aqua Beach Resort Cancun,NORMZZ,"Chicago, Illinois",Sep 2021,164,100,Hi. Do you have an airport pick-up service? How about PCR test for Covid (and how much)? Thanks
193,Live Aqua Beach Resort Cancun,Bonnie H,"Denver, Colorado",Sep 2021,11,2,Does anyone have a recommendation of a good company to use to book airport transfer?
194,Live Aqua Beach Resort Cancun,NORMZZ,"Chicago, Illinois",Sep 2021,164,100,Hi. Do you offer airport pick-up /transportation services? How much is the Covid 19 PCR swab test?
195,Live Aqua Beach Resort Cancun,Emily K,,Sep 2021,,,Hi! I’m visiting Live Aqua next week. Are there hair dryers in the rooms?
196,Live Aqua Beach Resort Cancun,judytravels,pennsylvania,Sep 2021,909,119,Are the bathrooms private or open concept. Is there a charge to reserve the cabanas? How about the palapas? Are there enough palapas as my husband does not like the cabanas. TIA
197,Live Aqua Beach Resort Cancun,MrGeorge,"Hamilton, Canada",Aug 2021,6,6,My partner and I are staying here in October and we have an accommodation request. Is there an email for us to reach out to?
198,Live Aqua Beach Resort Cancun,Gina S,,Aug 2021,,,Is the beach a swimable beach? Snorkeling etc?
199,Live Aqua Beach Resort Cancun,Chris,"Salt Lake City, Utah",Aug 2021,1,,My wife and I are going there in 2 weeks. Curious on any COVID restrictions still enforced as to the pools / restaurants / spa / public ares? Thanks!
200,Live Aqua Beach Resort Cancun,Smf0,"Chicago, Illinois",Aug 2021,157,36,Wondering if the restaurants are mostly outside? Thinking of going when it will be very hot out and would like AC…watched videos and they look like they are outside.
201,Live Aqua Beach Resort Cancun,Hayley,"Winchester, California",Jul 2021,,,What spa services do they offer and what is the pricing?
202,Haven Riviera Cancun,JuGG K,"North Miami Beach, Florida",Jul 5,,,"Going On a Trip of four in late July, all of us our ages 20-22. Is this going to be a good resort ? Parties, drinks, activities in the hotel ?"
203,Haven Riviera Cancun,Vinnie R,,Jun 2022,,,Does the Haven have Corona beer?
204,Haven Riviera Cancun,Skip J,"Atlanta, Georgia",Jun 2022,4,3,What type of seafood do the restaurants have? Any shrimp or lobster?
205,Haven Riviera Cancun,Olivia C,,Jun 2022,,,We are attending a wedding at Moon Palace but don’t want to stay there. Would it be easy to get a taxi over there around 12 pm on a Saturday?
206,Haven Riviera Cancun,JuGG K,"North Miami Beach, Florida",Jun 2022,,,"On the verge of booking at this hotel for a summer trip with my girlfriend, and a couple of our friends. Age range from 20-22, is this a good hotel to end up at ? Are they strict about weed ? And for all stoners out there how’d Uu end up getting your stash for the trip ?"
207,Haven Riviera Cancun,Anita L,"Washington DC, District of Columbia",Jun 2022,2,6,Hi- What is the best way to get to the hotel from Cancun airport? Does the hotel offer a shuttle service? Thanks for your responses. :-)
208,Haven Riviera Cancun,Skip J,"Atlanta, Georgia",May 2022,4,3,How many restaurants and bars are on site?
209,Haven Riviera Cancun,David V,,May 2022,,,"Are we able to get a taxi or a way to get to another place, about an hour away? And how much would it cost?"
210,Haven Riviera Cancun,auntieten,"Ottawa, Illinois",May 2022,32,17,"Is smoking allowed at the pools, beach, and on room balconies/patios?"
211,Haven Riviera Cancun,auntieten,"Ottawa, Illinois",May 2022,32,17,Is room service available 24 hours?
212,Haven Riviera Cancun,cash492021,"Omaha, Nebraska",May 2022,3,1,We are headed to Haven in June. Are all of the excursions offered full day trips? Should I call the hotel and get more information in advance or is it sufficient to just book when I arrive?
213,Haven Riviera Cancun,cash492021,"Omaha, Nebraska",May 2022,3,1,We are headed to Haven in June. Are all of the excursions offered full day trips? Should I call the hotel and get more information in advance or is it sufficient to just book when I arrive?
214,Haven Riviera Cancun,20165,"Greensboro, North Carolina",May 2022,80,54,"Hi, we stayed at the Haven in Nov 2020, height of Covid, and basically had the place to ourselves. Absolutely loved it, but we are planning a trip in Aug and wanted to find out how crowded it gets during 'normal' times? thanks"
215,Haven Riviera Cancun,Harvey Thomas,,May 2022,,,"Staying mid June this year, can anyone tell me form experience what the weather will be like? I know there is a seaweed problem and that's no issue really as we prefer pools but does the smell go through the entire resort?"
216,Haven Riviera Cancun,Harvey Thomas,,May 2022,,,"I'm staying in June this year, is there an email address I can use to contact the hotel? I'd like to ask for the spa menu and a few other things."
217,Haven Riviera Cancun,Georgieporgie124,"Brighton, United Kingdom",May 2022,20,8,we've booked a swim up garden view. which i dont believe comes with serenity. can we upgrade when we get there? thanks
218,Haven Riviera Cancun,Jeffery B,,May 2022,,,Can you smoke cigars on your patio and the beach?
219,Haven Riviera Cancun,Sandy E,,Apr 2022,,,If you book ocean front swim out does someone come around to take drink orders or do you have to go to the bar?
220,Haven Riviera Cancun,Robin,"Auburn Hills, Michigan",Apr 2022,5,21,Are the bracelets also the room keys?
221,Haven Riviera Cancun,Robin,"Rochester Hills, Michigan",Apr 2022,,,Are the bracelets also the room keys?
222,Haven Riviera Cancun,Robin,"Rochester Hills, Michigan",Apr 2022,,,Are the bracelets also the room keys?
223,Haven Riviera Cancun,Heather S,"Shakespeare, Canada",Apr 2022,27,21,"Does the buffet restaurant offer breakfast, lunch and dinner?"
224,Haven Riviera Cancun,bobbyselle,uk,Apr 2022,29,29,Do you have schedule of entertainment on daily?
225,Haven Riviera Cancun,bobbyselle,uk,Apr 2022,29,29,Hi do guests have to wear masks in public areas or restaurant’s?
226,Haven Riviera Cancun,Kady S,"Austin, Texas",Apr 2022,20,,Is alcohol provided/allowed in the spa pool area?
227,Haven Riviera Cancun,orrelse134,New Hampshire,Apr 2022,22,2,"What is the difference on the room levels of Serenity, Serenity Romance, Romance and basic level rooms? Are they located in different parts of the resort?"
228,Haven Riviera Cancun,Jeffery B,,Apr 2022,,,Can you bring your own mug like a bubba keg for bar drinks?
229,Haven Riviera Cancun,Crystal R,,Apr 2022,1,,I have read that you cannot eat at the pool or the beach and that you must leave both areas to grab lunch. Is that true?
230,Haven Riviera Cancun,edison s,,Apr 2022,,,we are traveling there on the 21st to the 26th does the hotel offer covid testing for our return flight
231,Haven Riviera Cancun,Jeffery B,,Apr 2022,,,How is the snorkeling at the beach in front of the resort?
232,Haven Riviera Cancun,Jeffery B,,Apr 2022,,,How is the snorkeling at the beach in front of the resort?
233,Haven Riviera Cancun,jeffspint,"Baltimore, Maryland",Apr 2022,1,,"hi, do you have to pay extra for whiskey? can you get a bottle of whiskey, like jack daniels, in your room?"
234,Haven Riviera Cancun,Goalie858,"Burlington, Massachusetts",Apr 2022,26,4,Are masks currently required in any areas other than testing location?
235,Haven Riviera Cancun,Christine F,"Irvine, Kentucky",Apr 2022,93,57,How old is this place and when it was last refurbished? Thanks
236,Haven Riviera Cancun,Richard B,"East Haven, Connecticut, United States",Mar 2022,9,18,Is there a pool swim up bar? What about pool floats?
237,Haven Riviera Cancun,Richard B,"East Haven, Connecticut, United States",Mar 2022,9,18,2 girl friends. Needing 2 beds. Deal breaker.....
238,Haven Riviera Cancun,Matt C,"Thornhill, Canada",Mar 2022,,,Are you able to make reservations for the restaurants?
239,Haven Riviera Cancun,Isabelle B,,Mar 2022,2,3,"Hi, I was wondering if 2 weeks is too much. Is there some things to do to pass time except beach and pool? Or is 1 week plenty enough."
240,Haven Riviera Cancun,chelsea1742,"Kewaskum, Wisconsin",Mar 2022,2,,"Hello, We are considering this resort for a group of friends and wondering is there is lively entertainment / music during the day? Is there an entertainment team? Can this be a party atmosphere by pool? Or is this more of a chill, relaxation resort?"
241,Haven Riviera Cancun,Julie B,,Mar 2022,,,My mom has some trouble walking - Is there some sort of golf cart or shuttle service on site for transportation from room to restaurant? Thanks!
242,Haven Riviera Cancun,Gemma H,"Birmingham, United Kingdom",Mar 2022,,,"Hi, does anyone know when the building work next door to the hotel, will be finished? TIA."
243,Haven Riviera Cancun,161ladylu,"Cork, Ireland",Mar 2022,3,,"Hi, I am just wondering if there are any shops in the hotel? If not how far is the nearest shop? Thanks."
244,Haven Riviera Cancun,Susan A.,"Myrtle Beach, South Carolina",Mar 2022,,,Looking for prices on the spa - went to the website and didn't have any prices listed anywhere
245,Haven Riviera Cancun,Greg P,,Mar 2022,,,Is there a gym on-site?
